Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric_Admissions,Sex_x,Value_Admissions,Metric_Fatalities,Value_Fatalities,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),16 and Over,16-24,25-34,35-49,50-59,60 and Over
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Both,107422,Number of observed deaths,20180,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Both,107422,Attributable number,16200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Both,107422,Attributable number,16200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Both,107422,Attributable number,16200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Both,86400,Number of observed deaths,20180,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Both,86400,Number of observed deaths,20180,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Both,86400,Number of observed deaths,20180,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Both,86400,Attributable number,16200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Both,86400,Attributable number,16200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Both,86400,Attributable number,16200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Both,82877,Number of observed deaths,28799,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Both,82877,Number of observed deaths,28799,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Both,82877,Number of observed deaths,28799,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Both,82877,Attributable number,5600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Both,82877,Attributable number,5600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Both,82877,Attributable number,5600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Both,20100,Number of observed deaths,28799,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Both,20100,Number of observed deaths,28799,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Both,20100,Number of observed deaths,28799,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Both,20100,Attributable number,5600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Both,20100,Attributable number,5600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Both,20100,Attributable number,5600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,216998,Number of observed deaths,23223,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,216998,Number of observed deaths,23223,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,216998,Number of observed deaths,23223,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,216998,Attributable number,3600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,216998,Attributable number,3600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,216998,Attributable number,3600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,36100,Number of observed deaths,23223,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,36100,Number of observed deaths,23223,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,36100,Number of observed deaths,23223,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,36100,Attributable number,3600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,36100,Attributable number,3600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,36100,Attributable number,3600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,305650,Number of observed deaths,86039,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,305650,Number of observed deaths,86039,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,305650,Number of observed deaths,86039,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,305650,Attributable number,12800,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,305650,Attributable number,12800,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,305650,Attributable number,12800,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,79400,Number of observed deaths,86039,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,79400,Number of observed deaths,86039,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,79400,Number of observed deaths,86039,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,79400,Attributable number,12800,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,79400,Attributable number,12800,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,79400,Attributable number,12800,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,36995,Number of observed deaths,2826,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,36995,Number of observed deaths,2826,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,36995,Number of observed deaths,2826,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,36995,Attributable number,600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,36995,Attributable number,600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,36995,Attributable number,600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,7700,Number of observed deaths,2826,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,7700,Number of observed deaths,2826,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,7700,Number of observed deaths,2826,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,7700,Attributable number,600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,7700,Attributable number,600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,7700,Attributable number,600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,96297,Number of observed deaths,49388,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,96297,Number of observed deaths,49388,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,96297,Number of observed deaths,49388,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,96297,Attributable number,4600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,96297,Attributable number,4600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Both,96297,Attributable number,4600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,16900,Number of observed deaths,49388,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,16900,Number of observed deaths,49388,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,16900,Number of observed deaths,49388,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,16900,Attributable number,4600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,16900,Attributable number,4600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Both,16900,Attributable number,4600,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Both,11365,Number of observed deaths,8070,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Both,11365,Number of observed deaths,8070,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
2004,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Both,11365,Number of observed deaths,8070,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,23,28,28,28,23,14
2004,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Both,11365,Attributable number,5200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,25,29,31,29,24,14
2004,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Both,11365,Attributable number,5200,654.6,279.3,234.4,188.7,80.5,15375,772164,2,2044,1908,136,,46093,40942,5151,,26,30,35,31,26,15
